Received Date,From,Email Subject,Message Content
2021-08-30 21:06:03+05:30,Myntra <updates@myntra.com>,=?UTF-8?Q?This_Will_Be_New(s)_To_You_=F0=9F=93=B0?=,"multipart/alternative;
	boundary=""b1_688c4eaa81deadc4d9f1a2060e3e9d9e"""
2021-08-30 20:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 20:16:10+05:30,CoinCodex <noreply@coincodex.com>,"=?utf-8?Q?=F0=9F=9A=80?= Discover Top Coins of Week and Today's Top
 Gainers","multipart/alternative;
 boundary=""_=_swift_1630334769_18a4ed0312e716721041b4b2aa0a3ac8_=_"""
2021-08-30 19:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 18:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 18:27:36+05:30,"""ICICI Bank"" <services@custcomm.icicibank.com>","Dear Customer, avail a loan of Rs 340000 on your ICICI Bank Credit Card in two clicks","multipart/alternative;
	boundary=""b1_fbeedf0cd9c42f686dcecf519a7f9500"""
2021-08-30 18:07:33+05:30,"""Integrated"" <customercare@integratedindia.in>","=?UTF-8?Q?Sovereign=20Gold=20Bond=20Series=20=E2=80=93=20V?=
 =?UTF-8?Q?I=20opens=20today=20=21=21?=",text/html; charset=UTF-8
2021-08-30 17:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 17:35:35+05:30,ShoppersStop <shopping@ss.shoppers-stop.co.in>,=?UTF-8?Q?=F0=9F=9A=A8LAST_CALL_to_Cart_Men's_Deals!=F0=9F=9A=A8?=,"multipart/alternative;
	boundary=""b1_135bbee3e26edec8adbe1fb1f702adfa"""
2021-08-30 17:29:49+05:30,"""Nomics.com News"" <news@nomics.com>","BNB Down 2.49%, Your Crypto Newsletter",multipart/related; boundary=24d798f2ce58e5ad6a42b15a3675465e52619da2a21d6d3118e97fb4f0f6
2021-08-30 16:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 15:52:49+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 15:49:49+05:30,Orchids International School <info@pbengage.payback.in>,"Dear Deepak Nambiar, A Journey To A Better Future Begins Here. Enroll Now !","multipart/alternative;
	boundary=""b1_55c6ccd161646ddb0a95eebfb0559913"""
2021-08-30 14:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 14:32:11+05:30,"""ICICI Bank"" <services@custcomm.icicibank.com>",A guide to manage your credit card.,"multipart/alternative;
	boundary=""b1_c95a141177235fec7d6bb443d541639e"""
2021-08-30 14:02:29+05:30,"""Pepperfry"" <newsletter@post.pepperfry.com>","=?utf-8?B?SGV5IERlZXBhaywgVGhpcyBBdXNwaWNpb3VzIERheSBDYWxscyBm?=
	=?utf-8?B?b3IgRnJlZSBTaGlwcGluZyAmIEJpZyBEaXNjb3VudHPwn5SU?=","multipart/alternative; boundary=""_----bOcRhZ/xwjoEfkumgTGnqw===_ED/B3-10267-B979C216"""
2021-08-30 13:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 13:23:24+05:30,HDFC Bank <informations@hdfcbank.net>,Claim your Reward Points or CashBack now!,"text/html;
	charset=""utf-8"""
2021-08-30 12:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 11:52:48+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 11:44:32+05:30,"""Citibank India"" <Service@indiacommunications.citi.com>","Congratulations! Get 0% Processing Fee on your instant loan of Rs. 316,000","multipart/alternative;
	boundary=""68CEmJ51fxvm=_?:"""
2021-08-30 11:43:44+05:30,"""DELL India."" <info@pbengage.payback.in>","Dear Deepak Nambiar, Refresh Your Tech and Increase Productivity ..","multipart/alternative;
	boundary=""b1_c526b79213983bfe62acfe437b181e68"""
2021-08-30 10:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 09:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 09:25:18+05:30,XDA <newsletter@xda-developers.com>,"This Week in Gaming: Saints Row, Halo Infinite, and the rest of Gamescom's announcements",text/html; charset=UTF-8
2021-08-30 09:00:14+05:30,Balance <hello@balanceapp.com>,Balance Weekly: How to feel more optimistic,multipart/alternative; boundary=95b204ff6f49fc02fb2b398778639326ff572fcbd5f2c11a44bf7eb67f35
2021-08-30 08:53:32+05:30,"""Citibank India"" <Service@indiacommunications.citi.com>",Make safety your priority,"multipart/alternative;
	boundary=""Ng91t5wxvD7U=_?:"""
2021-08-30 08:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 07:54:44+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 07:47:45+05:30,"""ICICI Bank"" <services@custcomm.icicibank.com>","Save up to Rs 1,500 on MMT, with ICICI Bank Cards, every Monday","multipart/alternative;
	boundary=""b1_5feb0d2a92120bfad9fb8fc8a94ddbf8"""
2021-08-30 07:40:17+05:30,CoinCodex <noreply@coincodex.com>,"=?utf-8?B?4q2Q?= Your Daily Crypto Recap (Aug 30, 2021).","multipart/alternative; 
	boundary=""----=_Part_46880_1084664344.1630289416473"""
2021-08-30 07:00:02+05:30,Medium Daily Digest <noreply@medium.com>,Classes & Subclasses in Python | Keno Leon in The Startup,multipart/alternative; boundary=b9b63ac8cc916cda6b3e3ece21f1e21aae952867ff5ee1a18713a1826bc3
2021-08-30 06:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 05:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 05:44:32+05:30,"""Amazon.in"" <store-news@amazon.in>","""Crompton Ozone 55-Litre Inverter..."" and more","multipart/alternative; 
	boundary=""----=_Part_8335850_1410108781.1630282471645"""
2021-08-30 03:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 02:52:47+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 01:52:47+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 00:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-30 00:16:11+05:30,Bitwarden <no-reply@bitwarden.com>,New Device Logged In From Firefox Extension,"multipart/alternative; 
	boundary=""----=_Part_1283271_679858411.1630262770266"""
2021-08-30 00:09:04+05:30,Bitwarden <no-reply@bitwarden.com>,Your Master Password Hint,"multipart/alternative; 
	boundary=""----=_Part_1287149_803303414.1630262344032"""
2021-08-29 23:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 22:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 22:20:37+05:30,"""SBI Card"" <offers@emailer.sbicard.com>",Credit Card overdues? Transfer to SBI Credit Card and pay back in EMIs,"multipart/alternative;
	boundary=""b1_2e065e44b219d0ce80442a1159920cc4"""
2021-08-29 21:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 20:57:00+05:30,"""YES Premia CREDIT CARDS"" <customer.communication@custcom.yesbank.email>",Exciting offers on shopping from Flipkart and Amazon,"multipart/alternative;
	boundary=""----=_NextPart_272_61BAE0F2.61BAE0F2"""
2021-08-29 20:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 20:45:05+05:30,CoinCodex <noreply@coincodex.com>,"=?utf-8?B?4q2Q?= Your Daily Crypto Recap (Aug 29, 2021).","multipart/alternative; 
	boundary=""----=_Part_108304_117815312.1630250104756"""
2021-08-29 20:12:55+05:30,hdfcbank <fastag@hdfcbank.net>,Transaction alert for your TAG,"multipart/mixed; 
	boundary=""----=_Part_33373749_1211637474.1630248171426"""
2021-08-29 19:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 19:07:19+05:30,hdfcbank <fastag@hdfcbank.net>,Transaction alert for your TAG,"multipart/mixed; 
	boundary=""----=_Part_32924702_1636533688.1630244235896"""
2021-08-29 18:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 17:52:47+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 17:29:56+05:30,"""Nomics.com News"" <news@nomics.com>","DOGE Down 3.84%, Your Crypto Newsletter",multipart/related; boundary=1b3d58295d27cf21886cab4bbfd632306d9145201b9534120985d50f62c7
2021-08-29 16:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 16:42:53+05:30,ShoppersStop <shopping@ss.shoppers-stop.co.in>,=?UTF-8?B?U0FMRS4gSVMuIE9OIHwgU2hvcCDwn5Gf4oya8J+RnA==?=,"multipart/alternative;
	boundary=""b1_e3677366e20657606c942477f7ba7fc7"""
2021-08-29 16:05:53+05:30,DELL India <info@pbengage.payback.in>,"Get your hands on the powerful Inspiron 15 Plus, with Rs.4000* savings ..","multipart/alternative;
	boundary=""b1_b8656b980314e746b76263416ec96b7b"""
2021-08-29 15:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 14:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 13:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 13:48:14+05:30,First Citizen <noreply@firstcitizen.shoppersstop.com>,=?UTF-8?Q?Hurry!_ENJOY_your_WALLET_CREDITS_before_they_lapse=E2=80=A6?=,"multipart/alternative;
	boundary=""b1_e43df9db53788ea5dc60d1359793bbf4"""
2021-08-29 13:06:55+05:30,"""Amazon.in"" <payments-messages@amazon.in>",Refund on order 403-2463633-6921927,"multipart/alternative; 
	boundary=""----=_Part_20404112_27365369.1630222615240"""
2021-08-29 12:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 11:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 11:42:59+05:30,ExperianCreditView@experian.com,Experian Credit Report and Credit Score through OneScore,"multipart/mixed; 
	boundary=""----=_Part_75059_871237166.1630217434344"""
2021-08-29 11:35:18+05:30,=?ISO-8859-1?B?U0JJIENhcmQ=?= <updates@info.sbicreditcard.com>,Smallest EMIs on latest electronics,"text/html;
	charset=""ISO-8859-1"""
2021-08-29 11:32:34+05:30,"""Pepperfry"" <newsletter@post.pepperfry.com>","=?utf-8?B?SGV5IERlZXBhaywgR2V0IEZsYXQgMzUlIE9mZiArIEZyZWUgU2hp?=
	=?utf-8?B?cHBpbmfwn5iN?=","multipart/alternative; boundary=""_----HamVPHlMBUYTFKoqmOccig===_31/0D-27005-7F22B216"""
2021-08-29 11:22:36+05:30,OneScore <notify@notification.onescore.app>,=?UTF-8?Q?Your_Experian_Credit_Score_has_changed_=F0=9F=86=95?=,"multipart/alternative; 
	boundary=""----=_Part_60942_1223329685.1630216355778"""
2021-08-29 11:20:58+05:30,"""HDFC Life"" <no-reply@digitalservices.hdfclife.com>",Pointers to keep in mind for checking authenticity of communication,"multipart/alternative;
	charset=""windows-1252"";
	boundary=""----=_NextPart_028_FF6ED71C.FF6ED71C"""
2021-08-29 10:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 10:30:14+05:30,"""YES BANK"" <customer.communication@custcom.yesbank.email>",Avail the most rewarding Fixed Deposit,"multipart/alternative;
	boundary=""----=_NextPart_297_FB823BAB.FB823BAB"""
2021-08-29 10:09:23+05:30,HDFC Bank <informations@hdfcbank.net>,"=?utf-8?B?8J+SsyBOby54eDUzNDQgOiBPdXRmaXQgb24geW91ciBXaXNobGk=?=
	=?utf-8?B?c3Q/Li4gU29ydGVkwqDinJTvuI8=?=","text/html;
	charset=""utf-8"""
2021-08-29 09:52:54+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 09:33:39+05:30,YES BANK Alerts <alerts@yesbank.in>,Payment Due Reminder - Yes Bank Credit Card,"multipart/alternative;
	boundary=""b1_IbRvDymhiymw7ZMOfNmVJ5GF5dkHqoDyAFXMRETfK3M"""
2021-08-29 09:32:32+05:30,HDFC Bank <informations@hdfcbank.net>,"=?utf-8?B?RGVlcGFrIFMgTmFtYmlhcjogUHJlLUJvb2tpbmcgT3BlbkBS?=
	=?utf-8?B?cy43MDAwIExlc3PCoPCfkYkgU2Ftc3VuZyBHYWxheHkgWiBGb2w=?=
	=?utf-8?B?ZDN8RmxpcDMgNUc=?=","text/html;
	charset=""utf-8"""
2021-08-29 09:32:11+05:30,XDA <newsletter@xda-developers.com>,"Surface Go 3: Release date, everything we know, and what we're hoping to see",text/html; charset=UTF-8
2021-08-29 09:14:02+05:30,ShoppersStop <shopping@ss.shoppers-stop.co.in>,=?UTF-8?Q?=E2=8C=9B_ALMOST_over_-_Pick_your_Fashion_Faves?=,"multipart/alternative;
	boundary=""b1_7c68bfcfbb5363c362cebbbbd009b33a"""
2021-08-29 08:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 07:52:47+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 07:00:02+05:30,Medium Daily Digest <noreply@medium.com>,"11 Python One-Liners That You Must Know | Pralabh Saxena in Level Up
 Coding",multipart/alternative; boundary=b427b1598ee074dd008c0a51e0494e0e53507eb0f611163e6dc7dabbfef8
2021-08-29 06:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 05:52:47+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 05:34:35+05:30,"""Amazon.in"" <store-news@amazon.in>","""Powerpak MS-1001 3 Leg Boom..."" and more","multipart/alternative; 
	boundary=""----=_Part_6487392_1023901510.1630195474822"""
2021-08-29 02:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 01:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-29 00:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 4 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-28 23:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-28 22:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-28 21:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-28 21:37:36+05:30,"""SBI Card Offers"" <offers@emailer.sbicard.com>",Here's your chance to win a Gift Voucher!,"multipart/alternative;
	boundary=""b1_ef8dbf3e59423c301f50f25747b2f3b0"""
2021-08-28 21:15:58+05:30,<HDFCLIFEsupport-noreply@hdfclife.com>,HDFC Life Premium Receipt-Policy No.21703949,"multipart/mixed;
	boundary=""------------050309010906050309050106"""
2021-08-28 20:52:56+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-28 20:48:03+05:30,"""return@amazon.in"" <return@amazon.in>",Your return of Saco Keyboard Silicon Protector...,"multipart/alternative; 
	boundary=""----=_Part_16009598_1844962567.1630163883316"""
2021-08-28 19:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-28 18:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-28 18:25:10+05:30,HDFC Bank InstaAlerts <alerts@hdfcbank.net>,View: Account update for your HDFC Bank A/c,"multipart/mixed; 
	boundary=""----=_Part_19116670_384661986.1630155307772"""
2021-08-28 17:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-28 17:50:13+05:30,HDFC Bank <Information@hdfcbank.net>,"Deepak S =?UTF-8?Q?Nambiar=2C=C2=A0Don=27t?= hold on to
 =?UTF-8?Q?it=F0=9F=A4=9C?= Make good money of your
 =?UTF-8?Q?savings=C2=A0?=","multipart/alternative; boundary=""----sinikael-?=_1-584876210"""
2021-08-28 17:38:07+05:30,BudgetBakers <info@budgetbakers.com>,=?utf-8?q?=F0=9F=92=B8_Get_Wallet_Lifetime_for_the_Price_of_One_Year?=,"text/html; charset=""utf-8"""
2021-08-28 17:29:49+05:30,"""Nomics.com News"" <news@nomics.com>","DOGE Up 3.28%, Your Crypto Newsletter",multipart/related; boundary=e60daf0ce6e079d0639fd66fd42329f0a4562aeb7f20879622861c65428f
2021-08-28 16:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-28 15:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-28 14:52:46+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-28 14:24:22+05:30,Amazon Pay balance <in-gc-orders@gc.email.amazon.in>,"Your monthly reward points for using Amazon Pay ICICI Bank credit
 card added to your Amazon Pay balance","multipart/alternative; 
	boundary=""----=_Part_12023928_116394086.1630140861402"""
2021-08-28 13:52:47+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-28 13:42:21+05:30,ShoppersStop <shopping@ss.shoppers-stop.co.in>,=?UTF-8?Q?Last_weekend_to_shop!_EOSS_Ends_soon_=E2=8F=B3?=,"multipart/alternative;
	boundary=""b1_7702e81ebb7a5db3b549f3f5c798be69"""
2021-08-28 13:38:16+05:30,HDFC Bank InstaAlerts <alerts@hdfcbank.net>,View: Account update for your HDFC Bank A/c,"multipart/mixed; 
	boundary=""----=_Part_15189879_1907727681.1630138109505"""
2021-08-28 13:08:54+05:30,"""SpiceJet"" <spicejet@web-spicejet.com>","=?utf-8?B?Qm9vayBhbiBleHRyYSBzZWF0IPCfkrogYW5kIGdldCB0byBjYQ==?=
 =?utf-8?B?cnJ5IGV4dHJhIGJhZ2dhZ2Ug8J+ns2Fsb25nIQ==?=","multipart/alternative;
	boundary=""----=_NextPart_623_4B0B9440.4B0B9440"""
2021-08-28 12:52:47+05:30,CoWIN Vaccine Tracker <dnambiar.mamba@gmail.com>,Vaccines are available in 5 centers,"text/plain; charset=""UTF-8""; format=flowed; delsp=yes"
2021-08-28 12:26:19+05:30,"""YES BANK"" <info@custcom.yesbank.email>",YES BANK invites you to participate in Timeless Connections,"multipart/alternative;
	boundary=""----=_NextPart_596_5AC0E98F.5AC0E98F"""
